code,problem_id,group_id,user_id
"sysモジュールを用いる
sysのstdinから読み込んだデータをAとする
Aを英小文字に変換した文字列をAとする
(0)からなる列の26回分の列をAとする
BのリストをAとする
Bを順にAとして、繰り返す
0をAとする
Bを順にAとして、繰り返す
AがBと等しいとき、
AのB番目を1だけ増加させる
Aを1だけ増加させる
0から26未満までの数列を順にAとして、繰り返す
AのB番目にCを加えた値にDのB番目の文字列を加えた値を出力する
",ITP1_8_C,groupA,ss10225_
"空文字列をAとする
中断するまで、次を繰り返す
次は例外に関する条件がある
Aを入力された文字列を英小文字に変換した文字列だけ増加させる
繰り返しを中断する
Bを順にAとして、繰り返す
A、B、C内のAの出現回数を出力する
",ITP1_8_C,groupA,ai0322
"sysモジュールを用いる
sysのstdinから読み込んだデータを英小文字に変換した文字列をAとする
97から123未満までの数列を順にAとして、繰り返す
文字コードAの文字、B、C内の、つまり文字コードAの文字の出現回数を出力する
",ITP1_8_C,groupA,natsuki0804
"sysモジュールを用いる
sysのstdinから読み込んだデータをAとする
Aを英小文字に変換した文字列をAとする
(0)からなる列の26回分の列をAとする
BのリストをAとする
Bを順にAとして、繰り返す
0をAとする
Bを順にAとして、繰り返す
AがBと等しいとき、
AのB番目を1だけ増加させる
Aを1だけ増加させる
0から26未満までの数列を順にAとして、繰り返す
AのB番目にCを加えた値にDのB番目の文字列を加えた値を出力する
",ITP1_8_C,groupA,miiyu
"0から26未満までの数列の各要素をBとし、0の列をAとする
中断するまで、次を繰り返す
次は例外に関する条件がある
入力された文字列をAとする
繰り返しを中断する
整数、Bを英小文字に変換した文字列をAとする
0からBの長さ未満までの数列を順にAとして、繰り返す
BのC番目の順序数からDの順序数を引いた値をAとする
Aが0以上かつAが26より小さいとき、
AのB番目を1だけ増加させる
0から26未満までの数列を順にAとして、繰り返す
文字コードAにBの順序数を加えた値の文字、C、DのA番目を出力する
",ITP1_8_C,groupA,matsuki20
"sysモジュールを用いる
2000000000をAとする
1000000007をAとする
0.000000001をAとする
(0)からなる列の26回分の列をAとする
BをAとする
sysのstdinから読み込んだデータをAとする
Bを順にAとして、繰り返す
0をAとする
Bを順にAとして、繰り返す
AがBと等しくまたはAがBを英大文字に変換した文字列と等しいとき、
AのB番目を1だけ増加させる
繰り返しを中断する
Aを1だけ増加させる
0からBの長さ未満までの数列を順にAとして、繰り返す
Aを(BのC番目、DのC番目)の組で割った余りを出力する
",ITP1_8_C,groupA,tokkankoji
"空列をAとする
中断するまで、次を繰り返す
次は例外に関する条件がある
入力された文字列を整数とする
繰り返しを中断する
最初からもう一度、繰り返す
整数が、つまり空文字列と等しいとき、
繰り返しを中断する
整数を英小文字に変換した文字列をAとする
Aの末尾にBを追加する
空文字列を間に入れてBを連結した文字列をAとする
Bを順にAとして、繰り返す
B内のCの出現回数をAとする
A、B、Cを出力する
",ITP1_8_C,groupA,mh21716087
"空列をAとする
次は例外に関する条件がある
中断するまで、次を繰り返す
Aの末尾に入力された文字列を追加する
何もしない
0からBの長さ未満までの数列を順にAとして、繰り返す
AのB番目を英小文字に変換した文字列をAのB番目にする
空白文字を間に入れてBを連結した文字列をAとする
Bを順にAとして、繰り返す
A、B、C内のAの出現回数を出力する
",ITP1_8_C,groupA,bono2325
"sysモジュールを用いる
空辞書をAとする
sysのstdinを順にAとして、繰り返す
Bを順にAとして、繰り返す
Aが全てアルファベットのとき、
Bを英小文字に変換した文字列をAとする
Aに対応する値、もし存在しなければB、0に1を加えた値をAのB番目にする
0から26未満までの数列を順にAとして、繰り返す
文字コードBの順序数にCを加えた値の文字をAとする
""{} : {}""を出力する
",ITP1_8_C,groupA,konkon666
"sysモジュールを用いる
sysのstdinから読み込んだデータを英小文字に変換した文字列をAとする
97から123未満までの数列を順にAとして、繰り返す
文字コードAの文字、B、C内の、つまり文字コードAの文字の出現回数を出力する
",ITP1_8_C,groupA,nanako1116
"0を開いたファイルストリームをAとする
Aから読み込んだデータをAとする
BをAとする
(0)からなる列の26回分の列をAとする
Bを順にAとして、繰り返す
0からBの長さ未満までの数列を順にAとして、繰り返す
AがBのC番目と等しくまたはAがBのC番目を英大文字に変換した文字列と等しいとき、
AのB番目を1だけ増加させる
0からBの長さ未満までの数列を順にAとして、繰り返す
AのB番目、C、DのB番目を出力する
",ITP1_8_C,groupA,sugarchan0
"sysモジュールを用いる
空列をAとする
sysのstdinから読み込んだ行の列を順にAとして、繰り返す
Aの末尾にBの末尾から空白改行を取り除いた文字列を追加する
空文字列を間に入れてBを連結した文字列をAとする
整数、Bを英小文字に変換した文字列をAとする
Bを順にAとして、繰り返す
B内のCの出現回数をAとする
""{} : {}""を出力する
",ITP1_8_C,groupA,okashi77
"sysモジュールを用いる
sysのstdinから読み込んだデータをAとする
Aを英小文字に変換した文字列をAとする
(0)からなる列の26回分の列をAとする
BのリストをAとする
Bを順にAとして、繰り返す
0をAとする
Bを順にAとして、繰り返す
AがBと等しいとき、
AのB番目を1だけ増加させる
Aを1だけ増加させる
0から26未満までの数列を順にAとして、繰り返す
AのB番目にCを加えた値にDのB番目の文字列を加えた値を出力する
",ITP1_8_C,groupA,Shino107
"sysモジュールを用いる
空辞書をAとする
sysのstdinを順にAとして、繰り返す
Bを英小文字に変換した文字列のリストを順にAとして、繰り返す
Bの順序数からCの順序数に1を加えた値未満までの数列を順にAとして、繰り返す
",ITP1_8_C,groupA,aoi_0326
"sysモジュールを用いる
sysのstdinから読み込んだデータをAとする
Aを英小文字に変換した文字列をAとする
(0)からなる列の26回分の列をAとする
BのリストをAとする
Bを順にAとして、繰り返す
0をAとする
Bを順にAとして、繰り返す
AがBと等しいとき、
AのB番目を1だけ増加させる
Aを1だけ増加させる
0から26未満までの数列を順にAとして、繰り返す
AのB番目にCを加えた値にDのB番目の文字列を加えた値を出力する
",ITP1_8_C,groupA,yuuu197
"sysモジュールを用いる
sysのstdinから読み込んだデータを英小文字に変換した文字列をAとする
97から123未満までの数列を順にAとして、繰り返す
",ITP1_8_C,groupA,yamamotokotoha
